     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:00:02     0/1000    train        0/140         0.0%      1.00E-03    0.24006   5.38068   0.24544
Saving checkpoint ...... 
DONE
 00:00:04     0/1000     val         0/19          0.0%      1.00E-03    0.11162   0.31104   0.11193
Visualizing ...
Generating html visualization ...
DONE
 00:30:37    42/1000    train       60/140         4.2%      9.00E-04    0.01173   0.00000   0.01173
 00:30:39    42/1000    train       70/140         4.3%      9.00E-04    0.01328   0.00000   0.01328
 00:30:42    42/1000     val        10/19          4.3%      9.00E-04    0.01196   0.00000   0.01196
 00:30:42    42/1000    train       80/140         4.3%      9.00E-04    0.01175   0.00000   0.01175
 00:30:46    42/1000     val        12/19          4.3%      9.00E-04    0.01484   0.00000   0.01484
 00:30:46    42/1000    train       90/140         4.3%      9.00E-04    0.01046   0.00000   0.01046
 00:30:48    42/1000    train      100/140         4.3%      9.00E-04    0.01238   0.00000   0.01238
 00:30:51    42/1000     val        14/19          4.3%      9.00E-04    0.01301   0.00000   0.01301
 00:30:51    42/1000    train      110/140         4.3%      9.00E-04    0.01440   0.00000   0.01440
 00:30:55    42/1000     val        16/19          4.3%      9.00E-04    0.01277   0.00000   0.01277
 00:30:55    42/1000    train      120/140         4.3%      9.00E-04    0.01373   0.00000   0.01373
 00:30:57    42/1000    train      130/140         4.3%      9.00E-04    0.01147   0.00000   0.01147
 00:30:59    42/1000     val        18/19          4.3%      9.00E-04    0.01147   0.00000   0.01147
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:31:01    43/1000    train        0/140         4.3%      9.00E-04    0.01432   0.00000   0.01432
 00:31:04    43/1000     val         1/19          4.3%      9.00E-04    0.01337   0.00000   0.01337
 00:31:04    43/1000    train       10/140         4.3%      9.00E-04    0.01408   0.00000   0.01408
 00:31:07    43/1000    train       20/140         4.3%      9.00E-04    0.01196   0.00000   0.01196
 00:31:08    43/1000     val         3/19          4.3%      9.00E-04    0.01388   0.00000   0.01388
 00:31:10    43/1000    train       30/140         4.3%      9.00E-04    0.01107   0.00000   0.01107
 00:31:13    43/1000     val         5/19          4.3%      9.00E-04    0.01313   0.00000   0.01313
 00:31:13    43/1000    train       40/140         4.3%      9.00E-04    0.01165   0.00000   0.01165
 00:31:17    43/1000    train       50/140         4.3%      9.00E-04    0.01063   0.00000   0.01063
 00:31:17    43/1000     val         7/19          4.3%      9.00E-04    0.01379   0.00000   0.01379
 00:31:20    43/1000    train       60/140         4.3%      9.00E-04    0.01864   0.00000   0.01864
 00:31:22    43/1000     val         9/19          4.4%      9.00E-04    0.01174   0.00000   0.01174
 00:31:23    43/1000    train       70/140         4.4%      9.00E-04    0.01263   0.00000   0.01263
 00:31:26    43/1000    train       80/140         4.4%      9.00E-04    0.01253   0.00000   0.01253
 00:31:27    43/1000     val        11/19          4.4%      9.00E-04    0.01405   0.00000   0.01405
 00:31:29    43/1000    train       90/140         4.4%      9.00E-04    0.01476   0.00000   0.01476
 00:31:31    43/1000     val        13/19          4.4%      9.00E-04    0.01365   0.00000   0.01365
 00:31:32    43/1000    train      100/140         4.4%      9.00E-04    0.01309   0.00000   0.01309
 00:31:35    43/1000    train      110/140         4.4%      9.00E-04    0.01189   0.00000   0.01189
 00:31:36    43/1000     val        15/19          4.4%      9.00E-04    0.01354   0.00000   0.01354
 00:31:38    43/1000    train      120/140         4.4%      9.00E-04    0.01328   0.00000   0.01328
 00:31:41    43/1000     val        17/19          4.4%      9.00E-04    0.00995   0.00000   0.00995
 00:31:41    43/1000    train      130/140         4.4%      9.00E-04    0.01859   0.00000   0.01859
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:31:45    44/1000    train        0/140         4.4%      9.00E-04    0.01152   0.00000   0.01152
 00:31:46    44/1000     val         0/19          4.4%      9.00E-04    0.01232   0.00000   0.01232
 00:31:48    44/1000    train       10/140         4.4%      9.00E-04    0.01215   0.00000   0.01215
 00:31:50    44/1000     val         2/19          4.4%      9.00E-04    0.01318   0.00000   0.01318
 00:31:50    44/1000    train       20/140         4.4%      9.00E-04    0.01667   0.00000   0.01667
 00:31:53    44/1000     val         4/19          4.4%      9.00E-04    0.01240   0.00000   0.01240
 00:31:53    44/1000    train       30/140         4.4%      9.00E-04    0.01314   0.00000   0.01314
 00:31:55    44/1000    train       40/140         4.4%      9.00E-04    0.01506   0.00000   0.01506
 00:31:57    44/1000     val         6/19          4.4%      9.00E-04    0.01157   0.00000   0.01157
 00:31:58    44/1000    train       50/140         4.4%      9.00E-04    0.01685   0.00000   0.01685
 00:32:03    44/1000     val         8/19          4.4%      9.00E-04    0.01183   0.00000   0.01183
 00:32:03    44/1000    train       60/140         4.4%      9.00E-04    0.01591   0.00000   0.01591
 00:32:04    44/1000    train       70/140         4.5%      9.00E-04    0.01210   0.00000   0.01210
 00:32:06    44/1000     val        10/19          4.5%      9.00E-04    0.01156   0.00000   0.01156
 00:32:07    44/1000    train       80/140         4.5%      9.00E-04    0.01304   0.00000   0.01304
 00:32:10    44/1000     val        12/19          4.5%      9.00E-04    0.01529   0.00000   0.01529
 00:32:10    44/1000    train       90/140         4.5%      9.00E-04    0.01161   0.00000   0.01161
 00:32:12    44/1000    train      100/140         4.5%      9.00E-04    0.01300   0.00000   0.01300
 00:32:14    44/1000     val        14/19          4.5%      9.00E-04    0.01306   0.00000   0.01306
 00:32:15    44/1000    train      110/140         4.5%      9.00E-04    0.01207   0.00000   0.01207
 00:32:18    44/1000     val        16/19          4.5%      9.00E-04    0.01271   0.00000   0.01271
 00:32:18    44/1000    train      120/140         4.5%      9.00E-04    0.01241   0.00000   0.01241
 00:32:20    44/1000    train      130/140         4.5%      9.00E-04    0.01168   0.00000   0.01168
 00:32:22    44/1000     val        18/19          4.5%      9.00E-04    0.01140   0.00000   0.01140
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:32:24    45/1000    train        0/140         4.5%      9.00E-04    0.01127   0.00000   0.01127
 00:32:27    45/1000     val         1/19          4.5%      9.00E-04    0.01311   0.00000   0.01311
 00:32:27    45/1000    train       10/140         4.5%      9.00E-04    0.01144   0.00000   0.01144
 00:32:31    45/1000    train       20/140         4.5%      9.00E-04    0.01120   0.00000   0.01120
 00:32:32    45/1000     val         3/19          4.5%      9.00E-04    0.01390   0.00000   0.01390
 00:32:34    45/1000    train       30/140         4.5%      9.00E-04    0.01348   0.00000   0.01348
 00:32:36    45/1000     val         5/19          4.5%      9.00E-04    0.01336   0.00000   0.01336
 00:32:37    45/1000    train       40/140         4.5%      9.00E-04    0.01472   0.00000   0.01472
 00:32:40    45/1000    train       50/140         4.5%      9.00E-04    0.01197   0.00000   0.01197
 00:32:41    45/1000     val         7/19          4.5%      9.00E-04    0.01376   0.00000   0.01376
 00:32:43    45/1000    train       60/140         4.5%      9.00E-04    0.01202   0.00000   0.01202
 00:32:46    45/1000     val         9/19          4.6%      9.00E-04    0.01198   0.00000   0.01198
 00:32:46    45/1000    train       70/140         4.6%      9.00E-04    0.01121   0.00000   0.01121
 00:32:50    45/1000    train       80/140         4.6%      9.00E-04    0.01291   0.00000   0.01291
 00:32:51    45/1000     val        11/19          4.6%      9.00E-04    0.01449   0.00000   0.01449
 00:32:53    45/1000    train       90/140         4.6%      9.00E-04    0.01533   0.00000   0.01533
 00:32:55    45/1000     val        13/19          4.6%      9.00E-04    0.01354   0.00000   0.01354
 00:32:56    45/1000    train      100/140         4.6%      9.00E-04    0.01140   0.00000   0.01140
 00:32:59    45/1000    train      110/140         4.6%      9.00E-04    0.01290   0.00000   0.01290
 00:33:00    45/1000     val        15/19          4.6%      9.00E-04    0.01371   0.00000   0.01371
 00:33:02    45/1000    train      120/140         4.6%      9.00E-04    0.01245   0.00000   0.01245
 00:33:04    45/1000     val        17/19          4.6%      9.00E-04    0.00979   0.00000   0.00979
 00:33:05    45/1000    train      130/140         4.6%      9.00E-04    0.01373   0.00000   0.01373
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:33:09    46/1000    train        0/140         4.6%      9.00E-04    0.01443   0.00000   0.01443
 00:33:10    46/1000     val         0/19          4.6%      9.00E-04    0.01202   0.00000   0.01202
 00:33:11    46/1000    train       10/140         4.6%      9.00E-04    0.01339   0.00000   0.01339
 00:33:14    46/1000     val         2/19          4.6%      9.00E-04    0.01321   0.00000   0.01321
 00:33:14    46/1000    train       20/140         4.6%      9.00E-04    0.02038   0.00000   0.02038
 00:33:18    46/1000     val         4/19          4.6%      9.00E-04    0.01256   0.00000   0.01256
 00:33:18    46/1000    train       30/140         4.6%      9.00E-04    0.01220   0.00000   0.01220
 00:33:20    46/1000    train       40/140         4.6%      9.00E-04    0.01199   0.00000   0.01199
 00:33:22    46/1000     val         6/19          4.6%      9.00E-04    0.01136   0.00000   0.01136
 00:33:23    46/1000    train       50/140         4.6%      9.00E-04    0.01396   0.00000   0.01396
 00:33:26    46/1000     val         8/19          4.6%      9.00E-04    0.01161   0.00000   0.01161
 00:33:26    46/1000    train       60/140         4.6%      9.00E-04    0.01039   0.00000   0.01039
 00:33:28    46/1000    train       70/140         4.7%      9.00E-04    0.01460   0.00000   0.01460
 00:33:30    46/1000     val        10/19          4.7%      9.00E-04    0.01176   0.00000   0.01176
 00:33:31    46/1000    train       80/140         4.7%      9.00E-04    0.01497   0.00000   0.01497
 00:33:34    46/1000     val        12/19          4.7%      9.00E-04    0.01505   0.00000   0.01505
 00:33:34    46/1000    train       90/140         4.7%      9.00E-04    0.01342   0.00000   0.01342
 00:33:37    46/1000    train      100/140         4.7%      9.00E-04    0.01323   0.00000   0.01323
 00:33:39    46/1000     val        14/19          4.7%      9.00E-04    0.01294   0.00000   0.01294
 00:33:40    46/1000    train      110/140         4.7%      9.00E-04    0.01258   0.00000   0.01258
 00:33:44    46/1000     val        16/19          4.7%      9.00E-04    0.01284   0.00000   0.01284
 00:33:44    46/1000    train      120/140         4.7%      9.00E-04    0.01248   0.00000   0.01248
 00:33:46    46/1000    train      130/140         4.7%      9.00E-04    0.01256   0.00000   0.01256
 00:33:48    46/1000     val        18/19          4.7%      9.00E-04    0.01184   0.00000   0.01184
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:33:50    47/1000    train        0/140         4.7%      9.00E-04    0.01234   0.00000   0.01234
 00:33:54    47/1000     val         1/19          4.7%      9.00E-04    0.01323   0.00000   0.01323
 00:33:54    47/1000    train       10/140         4.7%      9.00E-04    0.01291   0.00000   0.01291
 00:33:56    47/1000    train       20/140         4.7%      9.00E-04    0.01112   0.00000   0.01112
 00:33:58    47/1000     val         3/19          4.7%      9.00E-04    0.01369   0.00000   0.01369
 00:34:00    47/1000    train       30/140         4.7%      9.00E-04    0.01132   0.00000   0.01132
 00:34:03    47/1000     val         5/19          4.7%      9.00E-04    0.01331   0.00000   0.01331
 00:34:03    47/1000    train       40/140         4.7%      9.00E-04    0.01288   0.00000   0.01288
 00:34:06    47/1000    train       50/140         4.7%      9.00E-04    0.01858   0.00000   0.01858
 00:34:07    47/1000     val         7/19          4.7%      9.00E-04    0.01371   0.00000   0.01371
 00:34:09    47/1000    train       60/140         4.7%      9.00E-04    0.01167   0.00000   0.01167
 00:34:12    47/1000     val         9/19          4.8%      9.00E-04    0.01187   0.00000   0.01187
 00:34:12    47/1000    train       70/140         4.8%      9.00E-04    0.01387   0.00000   0.01387
 00:34:15    47/1000    train       80/140         4.8%      9.00E-04    0.01559   0.00000   0.01559
 00:34:16    47/1000     val        11/19          4.8%      9.00E-04    0.01441   0.00000   0.01441
 00:34:18    47/1000    train       90/140         4.8%      9.00E-04    0.01306   0.00000   0.01306
 00:34:21    47/1000     val        13/19          4.8%      9.00E-04    0.01355   0.00000   0.01355
 00:34:21    47/1000    train      100/140         4.8%      9.00E-04    0.01270   0.00000   0.01270
 00:34:24    47/1000    train      110/140         4.8%      9.00E-04    0.02226   0.00000   0.02226
 00:34:25    47/1000     val        15/19          4.8%      9.00E-04    0.01367   0.00000   0.01367
 00:34:27    47/1000    train      120/140         4.8%      9.00E-04    0.01297   0.00000   0.01297
 00:34:29    47/1000     val        17/19          4.8%      9.00E-04    0.00994   0.00000   0.00994
 00:34:30    47/1000    train      130/140         4.8%      9.00E-04    0.01182   0.00000   0.01182
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:34:34    48/1000    train        0/140         4.8%      9.00E-04    0.01138   0.00000   0.01138
 00:34:35    48/1000     val         0/19          4.8%      9.00E-04    0.01241   0.00000   0.01241
 00:34:37    48/1000    train       10/140         4.8%      9.00E-04    0.01394   0.00000   0.01394
 00:34:38    48/1000     val         2/19          4.8%      9.00E-04    0.01306   0.00000   0.01306
 00:34:40    48/1000    train       20/140         4.8%      9.00E-04    0.01323   0.00000   0.01323
 00:34:43    48/1000     val         4/19          4.8%      9.00E-04    0.01240   0.00000   0.01240
 00:34:43    48/1000    train       30/140         4.8%      9.00E-04    0.01185   0.00000   0.01185
 00:34:46    48/1000    train       40/140         4.8%      9.00E-04    0.01336   0.00000   0.01336
 00:34:48    48/1000     val         6/19          4.8%      9.00E-04    0.01143   0.00000   0.01143
 00:34:49    48/1000    train       50/140         4.8%      9.00E-04    0.01335   0.00000   0.01335
 00:34:52    48/1000     val         8/19          4.8%      9.00E-04    0.01174   0.00000   0.01174
 00:34:52    48/1000    train       60/140         4.8%      9.00E-04    0.01568   0.00000   0.01568
 00:34:55    48/1000    train       70/140         4.9%      9.00E-04    0.01299   0.00000   0.01299
 00:34:56    48/1000     val        10/19          4.9%      9.00E-04    0.01201   0.00000   0.01201
 00:34:58    48/1000    train       80/140         4.9%      9.00E-04    0.01510   0.00000   0.01510
 00:35:01    48/1000     val        12/19          4.9%      9.00E-04    0.01475   0.00000   0.01475
 00:35:01    48/1000    train       90/140         4.9%      9.00E-04    0.01326   0.00000   0.01326
 00:35:03    48/1000    train      100/140         4.9%      9.00E-04    0.01492   0.00000   0.01492
 00:35:05    48/1000     val        14/19          4.9%      9.00E-04    0.01308   0.00000   0.01308
 00:35:06    48/1000    train      110/140         4.9%      9.00E-04    0.01414   0.00000   0.01414
 00:35:09    48/1000     val        16/19          4.9%      9.00E-04    0.01269   0.00000   0.01269
 00:35:09    48/1000    train      120/140         4.9%      9.00E-04    0.01294   0.00000   0.01294
 00:35:12    48/1000    train      130/140         4.9%      9.00E-04    0.01275   0.00000   0.01275
 00:35:14    48/1000     val        18/19          4.9%      9.00E-04    0.01132   0.00000   0.01132
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:35:16    49/1000    train        0/140         4.9%      9.00E-04    0.01482   0.00000   0.01482
 00:35:19    49/1000     val         1/19          4.9%      9.00E-04    0.01326   0.00000   0.01326
 00:35:19    49/1000    train       10/140         4.9%      9.00E-04    0.01320   0.00000   0.01320
 00:35:21    49/1000    train       20/140         4.9%      9.00E-04    0.01317   0.00000   0.01317
 00:35:24    49/1000     val         3/19          4.9%      9.00E-04    0.01367   0.00000   0.01367
 00:35:26    49/1000    train       30/140         4.9%      9.00E-04    0.01332   0.00000   0.01332
 00:35:28    49/1000     val         5/19          4.9%      9.00E-04    0.01331   0.00000   0.01331
 00:35:28    49/1000    train       40/140         4.9%      9.00E-04    0.01422   0.00000   0.01422
 00:35:30    49/1000    train       50/140         4.9%      9.00E-04    0.01221   0.00000   0.01221
 00:35:33    49/1000     val         7/19          4.9%      9.00E-04    0.01390   0.00000   0.01390
 00:35:34    49/1000    train       60/140         4.9%      9.00E-04    0.01182   0.00000   0.01182
 00:35:37    49/1000     val         9/19          5.0%      9.00E-04    0.01190   0.00000   0.01190
 00:35:37    49/1000    train       70/140         5.0%      9.00E-04    0.01401   0.00000   0.01401
 00:35:39    49/1000    train       80/140         5.0%      9.00E-04    0.01066   0.00000   0.01066
 00:35:42    49/1000     val        11/19          5.0%      9.00E-04    0.01425   0.00000   0.01425
 00:35:44    49/1000    train       90/140         5.0%      9.00E-04    0.01323   0.00000   0.01323
 00:35:46    49/1000     val        13/19          5.0%      9.00E-04    0.01362   0.00000   0.01362
 00:35:46    49/1000    train      100/140         5.0%      9.00E-04    0.01126   0.00000   0.01126
 00:35:49    49/1000    train      110/140         5.0%      9.00E-04    0.01288   0.00000   0.01288
 00:35:50    49/1000     val        15/19          5.0%      9.00E-04    0.01357   0.00000   0.01357
 00:35:52    49/1000    train      120/140         5.0%      9.00E-04    0.01279   0.00000   0.01279
 00:35:55    49/1000     val        17/19          5.0%      9.00E-04    0.00985   0.00000   0.00985
 00:35:55    49/1000    train      130/140         5.0%      9.00E-04    0.01049   0.00000   0.01049
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:35:59    50/1000    train        0/140         5.0%      9.00E-04    0.01198   0.00000   0.01198
 00:36:00    50/1000     val         0/19          5.0%      9.00E-04    0.01209   0.00000   0.01209
Visualizing ...
Generating html visualization ...
DONE
 00:36:10    50/1000    train       10/140         5.0%      9.00E-04    0.01083   0.00000   0.01083
 00:36:12    50/1000     val         2/19          5.0%      9.00E-04    0.01322   0.00000   0.01322
 00:36:12    50/1000    train       20/140         5.0%      9.00E-04    0.01429   0.00000   0.01429
 00:36:16    50/1000     val         4/19          5.0%      9.00E-04    0.01257   0.00000   0.01257
 00:36:16    50/1000    train       30/140         5.0%      9.00E-04    0.01223   0.00000   0.01223
 00:36:19    50/1000    train       40/140         5.0%      9.00E-04    0.01645   0.00000   0.01645
 00:36:21    50/1000     val         6/19          5.0%      9.00E-04    0.01126   0.00000   0.01126
 00:36:22    50/1000    train       50/140         5.0%      9.00E-04    0.01168   0.00000   0.01168
 00:36:26    50/1000     val         8/19          5.0%      9.00E-04    0.01172   0.00000   0.01172
 00:36:26    50/1000    train       60/140         5.0%      9.00E-04    0.01338   0.00000   0.01338
 00:36:29    50/1000    train       70/140         5.1%      9.00E-04    0.01510   0.00000   0.01510
 00:36:31    50/1000     val        10/19          5.1%      9.00E-04    0.01195   0.00000   0.01195
 00:36:31    50/1000    train       80/140         5.1%      9.00E-04    0.01377   0.00000   0.01377
 00:36:35    50/1000     val        12/19          5.1%      9.00E-04    0.01465   0.00000   0.01465
 00:36:35    50/1000    train       90/140         5.1%      9.00E-04    0.01445   0.00000   0.01445
 00:36:37    50/1000    train      100/140         5.1%      9.00E-04    0.01225   0.00000   0.01225
 00:36:40    50/1000     val        14/19          5.1%      9.00E-04    0.01324   0.00000   0.01324
 00:36:40    50/1000    train      110/140         5.1%      9.00E-04    0.01261   0.00000   0.01261
 00:36:44    50/1000     val        16/19          5.1%      9.00E-04    0.01283   0.00000   0.01283
 00:36:44    50/1000    train      120/140         5.1%      9.00E-04    0.01177   0.00000   0.01177
 00:36:47    50/1000    train      130/140         5.1%      9.00E-04    0.01612   0.00000   0.01612
 00:36:49    50/1000     val        18/19          5.1%      9.00E-04    0.01151   0.00000   0.01151
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:36:51    51/1000    train        0/140         5.1%      9.00E-04    0.01683   0.00000   0.01683
 00:36:54    51/1000     val         1/19          5.1%      9.00E-04    0.01329   0.00000   0.01329
 00:36:54    51/1000    train       10/140         5.1%      9.00E-04    0.01210   0.00000   0.01210
 00:36:57    51/1000    train       20/140         5.1%      9.00E-04    0.01497   0.00000   0.01497
 00:36:58    51/1000     val         3/19          5.1%      9.00E-04    0.01370   0.00000   0.01370
 00:37:00    51/1000    train       30/140         5.1%      9.00E-04    0.01322   0.00000   0.01322
 00:37:02    51/1000     val         5/19          5.1%      9.00E-04    0.01328   0.00000   0.01328
 00:37:02    51/1000    train       40/140         5.1%      9.00E-04    0.01283   0.00000   0.01283
 00:37:04    51/1000    train       50/140         5.1%      9.00E-04    0.01273   0.00000   0.01273
 00:37:07    51/1000     val         7/19          5.1%      9.00E-04    0.01387   0.00000   0.01387
 00:37:09    51/1000    train       60/140         5.1%      9.00E-04    0.01382   0.00000   0.01382
 00:37:11    51/1000     val         9/19          5.2%      9.00E-04    0.01240   0.00000   0.01240
 00:37:11    51/1000    train       70/140         5.2%      9.00E-04    0.01351   0.00000   0.01351
 00:37:13    51/1000    train       80/140         5.2%      9.00E-04    0.01231   0.00000   0.01231
 00:37:15    51/1000     val        11/19          5.2%      9.00E-04    0.01439   0.00000   0.01439
 00:37:18    51/1000    train       90/140         5.2%      9.00E-04    0.01232   0.00000   0.01232
 00:37:19    51/1000     val        13/19          5.2%      9.00E-04    0.01357   0.00000   0.01357
 00:37:20    51/1000    train      100/140         5.2%      9.00E-04    0.01452   0.00000   0.01452
 00:37:22    51/1000    train      110/140         5.2%      9.00E-04    0.01370   0.00000   0.01370
 00:37:24    51/1000     val        15/19          5.2%      9.00E-04    0.01360   0.00000   0.01360
 00:37:27    51/1000    train      120/140         5.2%      9.00E-04    0.00999   0.00000   0.00999
 00:37:28    51/1000     val        17/19          5.2%      9.00E-04    0.00977   0.00000   0.00977
 00:37:28    51/1000    train      130/140         5.2%      9.00E-04    0.01303   0.00000   0.01303
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:37:33    52/1000    train        0/140         5.2%      9.00E-04    0.01221   0.00000   0.01221
 00:37:35    52/1000     val         0/19          5.2%      9.00E-04    0.01237   0.00000   0.01237
 00:37:37    52/1000    train       10/140         5.2%      9.00E-04    0.01327   0.00000   0.01327
 00:37:39    52/1000     val         2/19          5.2%      9.00E-04    0.01316   0.00000   0.01316
 00:37:39    52/1000    train       20/140         5.2%      9.00E-04    0.01303   0.00000   0.01303
 00:37:43    52/1000     val         4/19          5.2%      9.00E-04    0.01255   0.00000   0.01255
 00:37:43    52/1000    train       30/140         5.2%      9.00E-04    0.01546   0.00000   0.01546
 00:37:46    52/1000    train       40/140         5.2%      9.00E-04    0.01229   0.00000   0.01229
 00:37:48    52/1000     val         6/19          5.2%      9.00E-04    0.01121   0.00000   0.01121
 00:37:49    52/1000    train       50/140         5.2%      9.00E-04    0.01503   0.00000   0.01503
 00:37:52    52/1000     val         8/19          5.2%      9.00E-04    0.01159   0.00000   0.01159
 00:37:52    52/1000    train       60/140         5.2%      9.00E-04    0.01598   0.00000   0.01598
 00:37:55    52/1000    train       70/140         5.3%      9.00E-04    0.01049   0.00000   0.01049
 00:37:57    52/1000     val        10/19          5.3%      9.00E-04    0.01160   0.00000   0.01160
 00:37:58    52/1000    train       80/140         5.3%      9.00E-04    0.01335   0.00000   0.01335
 00:38:01    52/1000     val        12/19          5.3%      9.00E-04    0.01499   0.00000   0.01499
 00:38:01    52/1000    train       90/140         5.3%      9.00E-04    0.01186   0.00000   0.01186
 00:38:03    52/1000    train      100/140         5.3%      9.00E-04    0.01261   0.00000   0.01261
 00:38:05    52/1000     val        14/19          5.3%      9.00E-04    0.01348   0.00000   0.01348
 00:38:05    52/1000    train      110/140         5.3%      9.00E-04    0.01188   0.00000   0.01188
 00:38:08    52/1000     val        16/19          5.3%      9.00E-04    0.01278   0.00000   0.01278
 00:38:08    52/1000    train      120/140         5.3%      9.00E-04    0.01336   0.00000   0.01336
 00:38:10    52/1000    train      130/140         5.3%      9.00E-04    0.01287   0.00000   0.01287
 00:38:12    52/1000     val        18/19          5.3%      9.00E-04    0.01172   0.00000   0.01172
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:38:13    53/1000    train        0/140         5.3%      9.00E-04    0.01418   0.00000   0.01418
 00:38:17    53/1000     val         1/19          5.3%      9.00E-04    0.01327   0.00000   0.01327
 00:38:17    53/1000    train       10/140         5.3%      9.00E-04    0.01224   0.00000   0.01224
 00:38:19    53/1000    train       20/140         5.3%      9.00E-04    0.01222   0.00000   0.01222
 00:38:21    53/1000     val         3/19          5.3%      9.00E-04    0.01390   0.00000   0.01390
 00:38:24    53/1000    train       30/140         5.3%      9.00E-04    0.01146   0.00000   0.01146
 00:38:25    53/1000     val         5/19          5.3%      9.00E-04    0.01316   0.00000   0.01316
 00:38:26    53/1000    train       40/140         5.3%      9.00E-04    0.01123   0.00000   0.01123
 00:38:28    53/1000    train       50/140         5.3%      9.00E-04    0.01090   0.00000   0.01090
 00:38:30    53/1000     val         7/19          5.3%      9.00E-04    0.01371   0.00000   0.01371
 00:38:33    53/1000    train       60/140         5.3%      9.00E-04    0.01301   0.00000   0.01301
 00:38:35    53/1000     val         9/19          5.4%      9.00E-04    0.01189   0.00000   0.01189
 00:38:35    53/1000    train       70/140         5.4%      9.00E-04    0.01263   0.00000   0.01263
 00:38:37    53/1000    train       80/140         5.4%      9.00E-04    0.01452   0.00000   0.01452
 00:38:39    53/1000     val        11/19          5.4%      9.00E-04    0.01443   0.00000   0.01443
 00:38:41    53/1000    train       90/140         5.4%      9.00E-04    0.01236   0.00000   0.01236
 00:38:43    53/1000     val        13/19          5.4%      9.00E-04    0.01370   0.00000   0.01370
 00:38:43    53/1000    train      100/140         5.4%      9.00E-04    0.01395   0.00000   0.01395
 00:38:46    53/1000    train      110/140         5.4%      9.00E-04    0.01112   0.00000   0.01112
 00:38:48    53/1000     val        15/19          5.4%      9.00E-04    0.01382   0.00000   0.01382
 00:38:51    53/1000    train      120/140         5.4%      9.00E-04    0.01159   0.00000   0.01159
 00:38:52    53/1000     val        17/19          5.4%      9.00E-04    0.01010   0.00000   0.01010
 00:38:52    53/1000    train      130/140         5.4%      9.00E-04    0.01277   0.00000   0.01277
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:38:56    54/1000    train        0/140         5.4%      9.00E-04    0.01299   0.00000   0.01299
 00:38:58    54/1000     val         0/19          5.4%      9.00E-04    0.01227   0.00000   0.01227
 00:39:00    54/1000    train       10/140         5.4%      9.00E-04    0.01311   0.00000   0.01311
 00:39:02    54/1000     val         2/19          5.4%      9.00E-04    0.01304   0.00000   0.01304
 00:39:02    54/1000    train       20/140         5.4%      9.00E-04    0.01175   0.00000   0.01175
 00:39:06    54/1000     val         4/19          5.4%      9.00E-04    0.01264   0.00000   0.01264
 00:39:07    54/1000    train       30/140         5.4%      9.00E-04    0.01388   0.00000   0.01388
 00:39:09    54/1000    train       40/140         5.4%      9.00E-04    0.01068   0.00000   0.01068
 00:39:11    54/1000     val         6/19          5.4%      9.00E-04    0.01157   0.00000   0.01157
 00:39:12    54/1000    train       50/140         5.4%      9.00E-04    0.01188   0.00000   0.01188
 00:39:15    54/1000     val         8/19          5.4%      9.00E-04    0.01146   0.00000   0.01146
 00:39:15    54/1000    train       60/140         5.4%      9.00E-04    0.01290   0.00000   0.01290
 00:39:18    54/1000    train       70/140         5.5%      9.00E-04    0.01333   0.00000   0.01333
 00:39:20    54/1000     val        10/19          5.5%      9.00E-04    0.01159   0.00000   0.01159
 00:39:21    54/1000    train       80/140         5.5%      9.00E-04    0.01371   0.00000   0.01371
