     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:00:01     0/1000    train        0/140         0.0%      1.00E-03    0.24006   5.38068   0.24060
Saving checkpoint ...... 
DONE
 00:00:04     0/1000     val         0/19          0.0%      1.00E-03    0.11131   0.36914   0.11135
Visualizing ...
Generating html visualization ...
DONE
 00:17:06    26/1000     val         4/19          2.6%      1.00E-03    0.00852   7.89109   0.00931
 00:17:07    26/1000    train       30/140         2.6%      1.00E-03    0.00860   7.06058   0.00931
 00:17:08    26/1000    train       40/140         2.6%      1.00E-03    0.00790   7.36744   0.00864
 00:17:10    26/1000     val         6/19          2.6%      1.00E-03    0.00833   6.49681   0.00898
 00:17:11    26/1000    train       50/140         2.6%      1.00E-03    0.00851   7.19669   0.00923
 00:17:14    26/1000     val         8/19          2.6%      1.00E-03    0.00740   7.38262   0.00813
 00:17:14    26/1000    train       60/140         2.6%      1.00E-03    0.00702   7.34369   0.00775
 00:17:16    26/1000    train       70/140         2.7%      1.00E-03    0.00820   7.13315   0.00891
 00:17:18    26/1000     val        10/19          2.7%      1.00E-03    0.00744   7.03863   0.00815
 00:17:18    26/1000    train       80/140         2.7%      1.00E-03    0.00717   7.60170   0.00793
 00:17:22    26/1000     val        12/19          2.7%      1.00E-03    0.01058  10.45212   0.01163
 00:17:22    26/1000    train       90/140         2.7%      1.00E-03    0.00716   8.19253   0.00798
 00:17:24    26/1000    train      100/140         2.7%      1.00E-03    0.00759   8.11497   0.00840
 00:17:26    26/1000     val        14/19          2.7%      1.00E-03    0.00706   7.88439   0.00785
 00:17:26    26/1000    train      110/140         2.7%      1.00E-03    0.00803   7.35509   0.00876
 00:17:30    26/1000     val        16/19          2.7%      1.00E-03    0.00916   6.06250   0.00977
 00:17:30    26/1000    train      120/140         2.7%      1.00E-03    0.00764   7.38359   0.00838
 00:17:32    26/1000    train      130/140         2.7%      1.00E-03    0.00948   8.16619   0.01030
 00:17:33    26/1000     val        18/19          2.7%      1.00E-03    0.00682   6.41725   0.00746
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:17:36    27/1000    train        0/140         2.7%      1.00E-03    0.00765   7.96152   0.00845
 00:17:38    27/1000     val         1/19          2.7%      1.00E-03    0.00846   8.60458   0.00932
 00:17:38    27/1000    train       10/140         2.7%      1.00E-03    0.00773   7.29776   0.00846
 00:17:41    27/1000    train       20/140         2.7%      1.00E-03    0.00725   8.32402   0.00808
 00:17:43    27/1000     val         3/19          2.7%      1.00E-03    0.00973   6.95934   0.01043
 00:17:45    27/1000    train       30/140         2.7%      1.00E-03    0.00776   8.09656   0.00857
 00:17:47    27/1000     val         5/19          2.7%      1.00E-03    0.00658   8.44467   0.00743
 00:17:47    27/1000    train       40/140         2.7%      1.00E-03    0.00798   7.01031   0.00869
 00:17:49    27/1000    train       50/140         2.7%      1.00E-03    0.00751   7.41435   0.00825
 00:17:51    27/1000     val         7/19          2.7%      1.00E-03    0.00994   8.26635   0.01076
 00:17:52    27/1000    train       60/140         2.7%      1.00E-03    0.00767   7.62991   0.00843
 00:17:55    27/1000     val         9/19          2.8%      1.00E-03    0.00753   6.69301   0.00820
 00:17:55    27/1000    train       70/140         2.8%      1.00E-03    0.00698   7.42110   0.00772
 00:17:57    27/1000    train       80/140         2.8%      1.00E-03    0.00772   7.37487   0.00845
 00:17:59    27/1000     val        11/19          2.8%      1.00E-03    0.00676   8.00141   0.00756
 00:18:01    27/1000    train       90/140         2.8%      1.00E-03    0.00726   7.23031   0.00799
 00:18:02    27/1000     val        13/19          2.8%      1.00E-03    0.00774   7.55893   0.00849
 00:18:02    27/1000    train      100/140         2.8%      1.00E-03    0.00983   7.44327   0.01058
 00:18:05    27/1000    train      110/140         2.8%      1.00E-03    0.00747   7.80023   0.00825
 00:18:07    27/1000     val        15/19          2.8%      1.00E-03    0.00838   8.71640   0.00925
 00:18:09    27/1000    train      120/140         2.8%      1.00E-03    0.00857   7.99507   0.00937
 00:18:11    27/1000     val        17/19          2.8%      1.00E-03    0.00596   5.85674   0.00654
 00:18:11    27/1000    train      130/140         2.8%      1.00E-03    0.00764   7.19495   0.00836
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:18:14    28/1000    train        0/140         2.8%      1.00E-03    0.00698   8.28349   0.00781
 00:18:15    28/1000     val         0/19          2.8%      1.00E-03    0.00703   7.79883   0.00781
 00:18:17    28/1000    train       10/140         2.8%      1.00E-03    0.00874   8.02484   0.00954
 00:18:19    28/1000     val         2/19          2.8%      1.00E-03    0.00853   7.71888   0.00930
 00:18:19    28/1000    train       20/140         2.8%      1.00E-03    0.00705   7.21103   0.00777
 00:18:22    28/1000     val         4/19          2.8%      1.00E-03    0.00803   8.72149   0.00890
 00:18:23    28/1000    train       30/140         2.8%      1.00E-03    0.00842   8.33972   0.00926
 00:18:25    28/1000    train       40/140         2.8%      1.00E-03    0.00789   7.82479   0.00868
 00:18:27    28/1000     val         6/19          2.8%      1.00E-03    0.00759   6.68958   0.00826
 00:18:28    28/1000    train       50/140         2.8%      1.00E-03    0.00821   8.07080   0.00902
 00:18:30    28/1000     val         8/19          2.8%      1.00E-03    0.00842   9.20929   0.00934
 00:18:30    28/1000    train       60/140         2.8%      1.00E-03    0.00770   7.43210   0.00845
 00:18:33    28/1000    train       70/140         2.9%      1.00E-03    0.00815   8.58165   0.00901
 00:18:35    28/1000     val        10/19          2.9%      1.00E-03    0.00709   7.43411   0.00784
 00:18:35    28/1000    train       80/140         2.9%      1.00E-03    0.00711   7.57825   0.00787
 00:18:38    28/1000     val        12/19          2.9%      1.00E-03    0.00942   9.47875   0.01036
 00:18:39    28/1000    train       90/140         2.9%      1.00E-03    0.00751   7.66464   0.00827
 00:18:41    28/1000    train      100/140         2.9%      1.00E-03    0.00770   7.20796   0.00843
 00:18:43    28/1000     val        14/19          2.9%      1.00E-03    0.00696   7.42585   0.00771
 00:18:43    28/1000    train      110/140         2.9%      1.00E-03    0.00787   7.61193   0.00863
 00:18:46    28/1000     val        16/19          2.9%      1.00E-03    0.00918   6.81770   0.00986
 00:18:46    28/1000    train      120/140         2.9%      1.00E-03    0.00780   7.31744   0.00853
 00:18:49    28/1000    train      130/140         2.9%      1.00E-03    0.00778   7.79824   0.00856
 00:18:50    28/1000     val        18/19          2.9%      1.00E-03    0.00726   6.46610   0.00791
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:18:52    29/1000    train        0/140         2.9%      1.00E-03    0.00696   7.66925   0.00773
 00:18:55    29/1000     val         1/19          2.9%      1.00E-03    0.00945   8.55461   0.01031
 00:18:55    29/1000    train       10/140         2.9%      1.00E-03    0.00724   7.90785   0.00803
 00:18:57    29/1000    train       20/140         2.9%      1.00E-03    0.00753   7.57770   0.00829
 00:18:59    29/1000     val         3/19          2.9%      1.00E-03    0.00899   7.68060   0.00975
 00:19:01    29/1000    train       30/140         2.9%      1.00E-03    0.00869   7.01543   0.00939
 00:19:03    29/1000     val         5/19          2.9%      1.00E-03    0.00985   7.91558   0.01064
 00:19:03    29/1000    train       40/140         2.9%      1.00E-03    0.00721   6.76601   0.00788
 00:19:05    29/1000    train       50/140         2.9%      1.00E-03    0.00695   6.59498   0.00761
 00:19:07    29/1000     val         7/19          2.9%      1.00E-03    0.00889   6.53458   0.00955
 00:19:09    29/1000    train       60/140         2.9%      1.00E-03    0.00823   8.28019   0.00905
 00:19:10    29/1000     val         9/19          3.0%      1.00E-03    0.00848   7.30248   0.00921
 00:19:10    29/1000    train       70/140         3.0%      1.00E-03    0.00913   7.30581   0.00986
 00:19:13    29/1000    train       80/140         3.0%      1.00E-03    0.00749   7.45222   0.00824
 00:19:15    29/1000     val        11/19          3.0%      1.00E-03    0.00681   7.77786   0.00759
 00:19:17    29/1000    train       90/140         3.0%      1.00E-03    0.00794   8.08044   0.00875
 00:19:18    29/1000     val        13/19          3.0%      1.00E-03    0.00764   7.11319   0.00835
 00:19:19    29/1000    train      100/140         3.0%      1.00E-03    0.00807   7.35220   0.00880
 00:19:21    29/1000    train      110/140         3.0%      1.00E-03    0.00797   7.35674   0.00870
 00:19:23    29/1000     val        15/19          3.0%      1.00E-03    0.00823   7.63313   0.00899
 00:19:25    29/1000    train      120/140         3.0%      1.00E-03    0.00751   7.82632   0.00830
 00:19:27    29/1000     val        17/19          3.0%      1.00E-03    0.00585   6.30155   0.00648
 00:19:27    29/1000    train      130/140         3.0%      1.00E-03    0.00845   7.82538   0.00923
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:19:30    30/1000    train        0/140         3.0%      1.00E-03    0.00814   7.77978   0.00892
 00:19:31    30/1000     val         0/19          3.0%      1.00E-03    0.00712   7.43337   0.00787
Visualizing ...
Generating html visualization ...
DONE
 00:19:41    30/1000    train       10/140         3.0%      1.00E-03    0.00800   7.79305   0.00878
 00:19:43    30/1000     val         2/19          3.0%      1.00E-03    0.00881   7.80764   0.00959
 00:19:43    30/1000    train       20/140         3.0%      1.00E-03    0.00729   8.50413   0.00814
 00:19:47    30/1000     val         4/19          3.0%      1.00E-03    0.00754   7.91725   0.00833
 00:19:47    30/1000    train       30/140         3.0%      1.00E-03    0.00730   7.62693   0.00807
 00:19:49    30/1000    train       40/140         3.0%      1.00E-03    0.00916   7.30404   0.00989
 00:19:51    30/1000     val         6/19          3.0%      1.00E-03    0.00735   7.42664   0.00809
 00:19:51    30/1000    train       50/140         3.0%      1.00E-03    0.00718   7.12577   0.00790
 00:19:55    30/1000     val         8/19          3.0%      1.00E-03    0.00744   8.17158   0.00825
 00:19:55    30/1000    train       60/140         3.0%      1.00E-03    0.00802   8.84816   0.00890
 00:19:56    30/1000    train       70/140         3.1%      1.00E-03    0.00776   7.30904   0.00849
 00:19:58    30/1000     val        10/19          3.1%      1.00E-03    0.00688   7.29437   0.00761
 00:19:59    30/1000    train       80/140         3.1%      1.00E-03    0.00671   8.01550   0.00751
 00:20:03    30/1000     val        12/19          3.1%      1.00E-03    0.00927  10.22363   0.01029
 00:20:03    30/1000    train       90/140         3.1%      1.00E-03    0.00797   8.00406   0.00877
 00:20:05    30/1000    train      100/140         3.1%      1.00E-03    0.00788   8.33012   0.00871
 00:20:07    30/1000     val        14/19          3.1%      1.00E-03    0.00679   8.25143   0.00762
 00:20:07    30/1000    train      110/140         3.1%      1.00E-03    0.00792   7.90338   0.00871
 00:20:10    30/1000     val        16/19          3.1%      1.00E-03    0.00882   6.81475   0.00951
 00:20:10    30/1000    train      120/140         3.1%      1.00E-03    0.00737   8.29205   0.00819
 00:20:12    30/1000    train      130/140         3.1%      1.00E-03    0.00725   8.02959   0.00805
 00:20:13    30/1000     val        18/19          3.1%      1.00E-03    0.00771   8.24645   0.00854
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:20:15    31/1000    train        0/140         3.1%      1.00E-03    0.00716   8.01184   0.00796
 00:20:19    31/1000     val         1/19          3.1%      1.00E-03    0.00757   8.80203   0.00845
 00:20:19    31/1000    train       10/140         3.1%      1.00E-03    0.00697   7.94596   0.00776
 00:20:21    31/1000    train       20/140         3.1%      1.00E-03    0.00836   7.42690   0.00911
 00:20:23    31/1000     val         3/19          3.1%      1.00E-03    0.00822   7.78224   0.00900
 00:20:24    31/1000    train       30/140         3.1%      1.00E-03    0.00691   7.65105   0.00768
 00:20:27    31/1000     val         5/19          3.1%      1.00E-03    0.00665   7.99673   0.00745
 00:20:27    31/1000    train       40/140         3.1%      1.00E-03    0.00786   7.51801   0.00861
 00:20:29    31/1000    train       50/140         3.1%      1.00E-03    0.00809   8.20496   0.00891
 00:20:31    31/1000     val         7/19          3.1%      1.00E-03    0.00840   7.88713   0.00918
 00:20:32    31/1000    train       60/140         3.1%      1.00E-03    0.00679   7.39434   0.00753
 00:20:34    31/1000     val         9/19          3.2%      1.00E-03    0.00789   6.68504   0.00856
 00:20:34    31/1000    train       70/140         3.2%      1.00E-03    0.00688   7.46583   0.00763
 00:20:37    31/1000    train       80/140         3.2%      1.00E-03    0.00758   8.28957   0.00841
 00:20:39    31/1000     val        11/19          3.2%      1.00E-03    0.00679   7.02568   0.00749
 00:20:40    31/1000    train       90/140         3.2%      1.00E-03    0.00865   7.66678   0.00942
 00:20:43    31/1000     val        13/19          3.2%      1.00E-03    0.00836   7.50069   0.00911
 00:20:43    31/1000    train      100/140         3.2%      1.00E-03    0.00826   7.68867   0.00903
 00:20:45    31/1000    train      110/140         3.2%      1.00E-03    0.00687   8.34513   0.00770
 00:20:47    31/1000     val        15/19          3.2%      1.00E-03    0.00775   8.58517   0.00861
 00:20:49    31/1000    train      120/140         3.2%      1.00E-03    0.00859   8.47854   0.00943
 00:20:50    31/1000     val        17/19          3.2%      1.00E-03    0.00585   6.39687   0.00649
 00:20:51    31/1000    train      130/140         3.2%      1.00E-03    0.00860   7.47295   0.00935
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:20:54    32/1000    train        0/140         3.2%      1.00E-03    0.00699   6.92139   0.00768
 00:20:55    32/1000     val         0/19          3.2%      1.00E-03    0.00717   7.83887   0.00795
 00:20:57    32/1000    train       10/140         3.2%      1.00E-03    0.00909   7.07325   0.00980
 00:20:59    32/1000     val         2/19          3.2%      1.00E-03    0.00766   6.74459   0.00833
 00:20:59    32/1000    train       20/140         3.2%      1.00E-03    0.00710   7.30045   0.00783
 00:21:03    32/1000     val         4/19          3.2%      1.00E-03    0.00732   9.14013   0.00824
 00:21:03    32/1000    train       30/140         3.2%      1.00E-03    0.00765   8.28601   0.00848
 00:21:05    32/1000    train       40/140         3.2%      1.00E-03    0.00644   7.35538   0.00718
 00:21:07    32/1000     val         6/19          3.2%      1.00E-03    0.00692   6.57524   0.00758
 00:21:07    32/1000    train       50/140         3.2%      1.00E-03    0.00752   7.60562   0.00828
 00:21:11    32/1000     val         8/19          3.2%      1.00E-03    0.00733   7.96705   0.00812
 00:21:11    32/1000    train       60/140         3.2%      1.00E-03    0.00778   8.18213   0.00859
 00:21:13    32/1000    train       70/140         3.3%      1.00E-03    0.00706   8.11896   0.00787
 00:21:15    32/1000     val        10/19          3.3%      1.00E-03    0.00712   8.92575   0.00801
 00:21:15    32/1000    train       80/140         3.3%      1.00E-03    0.00752   7.90593   0.00831
 00:21:18    32/1000     val        12/19          3.3%      1.00E-03    0.00978   8.21939   0.01060
 00:21:18    32/1000    train       90/140         3.3%      1.00E-03    0.00714   7.90110   0.00793
 00:21:21    32/1000    train      100/140         3.3%      1.00E-03    0.00901   7.85971   0.00979
 00:21:23    32/1000     val        14/19          3.3%      1.00E-03    0.00868   6.20760   0.00930
 00:21:23    32/1000    train      110/140         3.3%      1.00E-03    0.00862   7.39508   0.00936
 00:21:26    32/1000     val        16/19          3.3%      1.00E-03    0.00917   6.65679   0.00984
 00:21:26    32/1000    train      120/140         3.3%      1.00E-03    0.00784   7.46633   0.00858
 00:21:29    32/1000    train      130/140         3.3%      1.00E-03    0.00792   7.44791   0.00866
 00:21:30    32/1000     val        18/19          3.3%      1.00E-03    0.00702   7.87388   0.00781
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:21:32    33/1000    train        0/140         3.3%      1.00E-03    0.00753   7.72478   0.00830
 00:21:34    33/1000     val         1/19          3.3%      1.00E-03    0.00807   7.53930   0.00882
 00:21:34    33/1000    train       10/140         3.3%      1.00E-03    0.00903   7.87145   0.00982
 00:21:37    33/1000    train       20/140         3.3%      1.00E-03    0.00735   8.02540   0.00816
 00:21:39    33/1000     val         3/19          3.3%      1.00E-03    0.00863   7.96447   0.00943
 00:21:41    33/1000    train       30/140         3.3%      1.00E-03    0.00682   7.97206   0.00762
 00:21:42    33/1000     val         5/19          3.3%      1.00E-03    0.00659   7.96077   0.00739
 00:21:43    33/1000    train       40/140         3.3%      1.00E-03    0.00919   7.64468   0.00996
 00:21:45    33/1000    train       50/140         3.3%      1.00E-03    0.00823   7.77387   0.00901
 00:21:46    33/1000     val         7/19          3.3%      1.00E-03    0.00846   7.00321   0.00916
 00:21:48    33/1000    train       60/140         3.3%      1.00E-03    0.00704   8.60109   0.00790
 00:21:50    33/1000     val         9/19          3.4%      1.00E-03    0.00793   7.20305   0.00865
 00:21:50    33/1000    train       70/140         3.4%      1.00E-03    0.00630   7.95887   0.00710
 00:21:52    33/1000    train       80/140         3.4%      1.00E-03    0.00814   8.05930   0.00894
 00:21:54    33/1000     val        11/19          3.4%      1.00E-03    0.00708   6.66071   0.00774
 00:21:56    33/1000    train       90/140         3.4%      1.00E-03    0.00717   8.19930   0.00799
 00:21:58    33/1000     val        13/19          3.4%      1.00E-03    0.00809   8.05786   0.00890
 00:21:58    33/1000    train      100/140         3.4%      1.00E-03    0.00815   8.64713   0.00901
 00:22:00    33/1000    train      110/140         3.4%      1.00E-03    0.00689   7.73634   0.00767
 00:22:02    33/1000     val        15/19          3.4%      1.00E-03    0.00748   9.48696   0.00843
 00:22:03    33/1000    train      120/140         3.4%      1.00E-03    0.00740   7.31299   0.00813
 00:22:06    33/1000     val        17/19          3.4%      1.00E-03    0.00553   6.42495   0.00617
 00:22:06    33/1000    train      130/140         3.4%      1.00E-03    0.00713   7.24838   0.00786
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:22:09    34/1000    train        0/140         3.4%      1.00E-03    0.00825   7.71876   0.00903
 00:22:10    34/1000     val         0/19          3.4%      1.00E-03    0.00692   9.94960   0.00791
 00:22:12    34/1000    train       10/140         3.4%      1.00E-03    0.00801   7.92100   0.00881
 00:22:14    34/1000     val         2/19          3.4%      1.00E-03    0.00780   8.26016   0.00862
 00:22:14    34/1000    train       20/140         3.4%      1.00E-03    0.00730   7.39543   0.00804
 00:22:18    34/1000     val         4/19          3.4%      1.00E-03    0.00763   9.05305   0.00853
 00:22:18    34/1000    train       30/140         3.4%      1.00E-03    0.00718   7.43223   0.00792
 00:22:20    34/1000    train       40/140         3.4%      1.00E-03    0.00760   7.35213   0.00833
 00:22:22    34/1000     val         6/19          3.4%      1.00E-03    0.00744   6.62371   0.00810
 00:22:22    34/1000    train       50/140         3.4%      1.00E-03    0.00735   7.93096   0.00814
 00:22:26    34/1000     val         8/19          3.4%      1.00E-03    0.00714   7.54344   0.00790
 00:22:26    34/1000    train       60/140         3.4%      1.00E-03    0.00811   8.77831   0.00899
 00:22:28    34/1000    train       70/140         3.5%      1.00E-03    0.00746   7.74013   0.00823
 00:22:30    34/1000     val        10/19          3.5%      1.00E-03    0.00654   7.91701   0.00733
 00:22:30    34/1000    train       80/140         3.5%      1.00E-03    0.00806   8.07486   0.00887
 00:22:34    34/1000     val        12/19          3.5%      1.00E-03    0.00966   8.32388   0.01050
 00:22:34    34/1000    train       90/140         3.5%      1.00E-03    0.00690   7.93456   0.00769
 00:22:36    34/1000    train      100/140         3.5%      1.00E-03    0.00786   7.33088   0.00860
 00:22:37    34/1000     val        14/19          3.5%      1.00E-03    0.00703   8.59641   0.00789
 00:22:38    34/1000    train      110/140         3.5%      1.00E-03    0.00817   7.69028   0.00894
 00:22:41    34/1000     val        16/19          3.5%      1.00E-03    0.00916   7.65960   0.00992
 00:22:41    34/1000    train      120/140         3.5%      1.00E-03    0.00701   8.16329   0.00783
 00:22:43    34/1000    train      130/140         3.5%      1.00E-03    0.00864   8.34481   0.00947
 00:22:44    34/1000     val        18/19          3.5%      1.00E-03    0.00671   6.86094   0.00740
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:22:47    35/1000    train        0/140         3.5%      1.00E-03    0.00803   7.86036   0.00882
 00:22:50    35/1000     val         1/19          3.5%      1.00E-03    0.00785   8.14327   0.00866
 00:22:50    35/1000    train       10/140         3.5%      1.00E-03    0.00807   7.79651   0.00885
 00:22:52    35/1000    train       20/140         3.5%      1.00E-03    0.00788   8.17237   0.00870
 00:22:54    35/1000     val         3/19          3.5%      1.00E-03    0.00832   7.70202   0.00909
 00:22:56    35/1000    train       30/140         3.5%      1.00E-03    0.00670   8.00063   0.00750
 00:22:57    35/1000     val         5/19          3.5%      1.00E-03    0.00643   8.11554   0.00724
 00:22:57    35/1000    train       40/140         3.5%      1.00E-03    0.00774   7.91956   0.00853
 00:23:00    35/1000    train       50/140         3.5%      1.00E-03    0.00744   9.20124   0.00836
 00:23:01    35/1000     val         7/19          3.5%      1.00E-03    0.00823   7.98000   0.00903
 00:23:03    35/1000    train       60/140         3.5%      1.00E-03    0.00725   7.96936   0.00805
 00:23:05    35/1000     val         9/19          3.6%      1.00E-03    0.00804   7.37443   0.00878
 00:23:06    35/1000    train       70/140         3.6%      1.00E-03    0.00669   8.01384   0.00749
 00:23:08    35/1000    train       80/140         3.6%      1.00E-03    0.00706   7.85310   0.00785
 00:23:09    35/1000     val        11/19          3.6%      1.00E-03    0.00666   7.70480   0.00743
 00:23:11    35/1000    train       90/140         3.6%      1.00E-03    0.00717   7.71284   0.00794
 00:23:13    35/1000     val        13/19          3.6%      1.00E-03    0.00793   8.92105   0.00882
 00:23:13    35/1000    train      100/140         3.6%      9.00E-04    0.00696   7.85041   0.00774
 00:23:15    35/1000    train      110/140         3.6%      9.00E-04    0.00853   8.11241   0.00934
 00:23:17    35/1000     val        15/19          3.6%      9.00E-04    0.00736   8.52125   0.00821
 00:23:19    35/1000    train      120/140         3.6%      9.00E-04    0.00781   7.70904   0.00858
 00:23:21    35/1000     val        17/19          3.6%      9.00E-04    0.00559   6.28928   0.00622
 00:23:21    35/1000    train      130/140         3.6%      9.00E-04    0.00681   8.20119   0.00763
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:23:25    36/1000    train        0/140         3.6%      9.00E-04    0.00715   8.12620   0.00796
 00:23:26    36/1000     val         0/19          3.6%      9.00E-04    0.00736   9.29519   0.00829
 00:23:28    36/1000    train       10/140         3.6%      9.00E-04    0.00749   8.29080   0.00832
 00:23:29    36/1000     val         2/19          3.6%      9.00E-04    0.00740   7.57773   0.00816
 00:23:30    36/1000    train       20/140         3.6%      9.00E-04    0.00797   8.20812   0.00879
 00:23:34    36/1000     val         4/19          3.6%      9.00E-04    0.00795   9.43841   0.00889
 00:23:34    36/1000    train       30/140         3.6%      9.00E-04    0.00684   8.43644   0.00768
 00:23:36    36/1000    train       40/140         3.6%      9.00E-04    0.00764   8.74459   0.00851
 00:23:38    36/1000     val         6/19          3.6%      9.00E-04    0.00716   6.98171   0.00785
 00:23:38    36/1000    train       50/140         3.6%      9.00E-04    0.00765   8.48699   0.00849
 00:23:41    36/1000     val         8/19          3.6%      9.00E-04    0.00709   8.85607   0.00798
 00:23:41    36/1000    train       60/140         3.6%      9.00E-04    0.00837   8.60948   0.00923
 00:23:44    36/1000    train       70/140         3.7%      9.00E-04    0.00713   8.63063   0.00800
 00:23:45    36/1000     val        10/19          3.7%      9.00E-04    0.00687   8.91526   0.00776
 00:23:46    36/1000    train       80/140         3.7%      9.00E-04    0.00716   8.55299   0.00802
 00:23:49    36/1000     val        12/19          3.7%      9.00E-04    0.00918   9.16092   0.01010
 00:23:49    36/1000    train       90/140         3.7%      9.00E-04    0.00738   8.16349   0.00819
 00:23:51    36/1000    train      100/140         3.7%      9.00E-04    0.00774   8.55957   0.00859
 00:23:53    36/1000     val        14/19          3.7%      9.00E-04    0.00686   9.11455   0.00778
 00:23:53    36/1000    train      110/140         3.7%      9.00E-04    0.00958   8.15992   0.01040
 00:23:57    36/1000     val        16/19          3.7%      9.00E-04    0.00861   7.81519   0.00939
 00:23:57    36/1000    train      120/140         3.7%      9.00E-04    0.00741   7.62071   0.00817
 00:23:59    36/1000    train      130/140         3.7%      9.00E-04    0.00710   7.57637   0.00786
 00:24:00    36/1000     val        18/19          3.7%      9.00E-04    0.00658   6.93779   0.00727
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:24:02    37/1000    train        0/140         3.7%      9.00E-04    0.00736   8.24729   0.00818
 00:24:05    37/1000     val         1/19          3.7%      9.00E-04    0.00731   7.65590   0.00808
 00:24:05    37/1000    train       10/140         3.7%      9.00E-04    0.00900   8.46416   0.00985
 00:24:07    37/1000    train       20/140         3.7%      9.00E-04    0.00629   7.82090   0.00707
 00:24:09    37/1000     val         3/19          3.7%      9.00E-04    0.00846   7.38297   0.00920
 00:24:11    37/1000    train       30/140         3.7%      9.00E-04    0.00582   8.34816   0.00665
 00:24:13    37/1000     val         5/19          3.7%      9.00E-04    0.00633   8.27784   0.00716
 00:24:13    37/1000    train       40/140         3.7%      9.00E-04    0.00681   8.03309   0.00761
 00:24:15    37/1000    train       50/140         3.7%      9.00E-04    0.00667   7.99924   0.00747
 00:24:17    37/1000     val         7/19          3.7%      9.00E-04    0.00797   8.32579   0.00880
 00:24:19    37/1000    train       60/140         3.7%      9.00E-04    0.00724   9.25583   0.00816
 00:24:21    37/1000     val         9/19          3.8%      9.00E-04    0.00890   7.79441   0.00968
 00:24:21    37/1000    train       70/140         3.8%      9.00E-04    0.00689   8.12778   0.00770
 00:24:23    37/1000    train       80/140         3.8%      9.00E-04    0.00686   8.51851   0.00771
 00:24:25    37/1000     val        11/19          3.8%      9.00E-04    0.00653   7.31123   0.00726
 00:24:27    37/1000    train       90/140         3.8%      9.00E-04    0.00703   8.14499   0.00785
 00:24:28    37/1000     val        13/19          3.8%      9.00E-04    0.00760   7.84103   0.00838
 00:24:29    37/1000    train      100/140         3.8%      9.00E-04    0.00759   7.74844   0.00836
 00:24:32    37/1000    train      110/140         3.8%      9.00E-04    0.00638   8.09772   0.00719
 00:24:33    37/1000     val        15/19          3.8%      9.00E-04    0.00737   9.54946   0.00832
 00:24:35    37/1000    train      120/140         3.8%      9.00E-04    0.00845   7.60677   0.00921
 00:24:37    37/1000     val        17/19          3.8%      9.00E-04    0.00579   6.56306   0.00645
 00:24:37    37/1000    train      130/140         3.8%      9.00E-04    0.00683   8.19698   0.00765
training run exp-model_v1-fc-cd-vae
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:24:40    38/1000    train        0/140         3.8%      9.00E-04    0.00685   8.66848   0.00772
 00:24:41    38/1000     val         0/19          3.8%      9.00E-04    0.00688   8.76386   0.00775
 00:24:43    38/1000    train       10/140         3.8%      9.00E-04    0.00686   8.68821   0.00773
 00:24:45    38/1000     val         2/19          3.8%      9.00E-04    0.00759   8.57711   0.00845
 00:24:45    38/1000    train       20/140         3.8%      9.00E-04    0.00660   8.70851   0.00747
 00:24:49    38/1000     val         4/19          3.8%      9.00E-04    0.00695   8.99417   0.00785
 00:24:49    38/1000    train       30/140         3.8%      9.00E-04    0.00721   8.64568   0.00808
 00:24:51    38/1000    train       40/140         3.8%      9.00E-04    0.00843   9.00718   0.00933
 00:24:53    38/1000     val         6/19          3.8%      9.00E-04    0.00664   7.56225   0.00740
 00:24:53    38/1000    train       50/140         3.8%      9.00E-04    0.00612   8.78712   0.00700
 00:24:57    38/1000     val         8/19          3.8%      9.00E-04    0.00688   8.28443   0.00771
