./train_v1.py --exp_suffix fc-cd-vae-1e-6 --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type cd --model_version model_v1 --kldiv_loss_weight 1e-6 --probabilistic --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (sample_encoder): Sampler(
    (mlp1): Linear(in_features=128, out_features=256, bias=True)
    (mlp2mu): Linear(in_features=256, out_features=128, bias=True)
    (mlp2var): Linear(in_features=256, out_features=128, bias=True)
  )
  (sample_decoder): SampleDecoder(
    (mlp1): Linear(in_features=128, out_features=256, bias=True)
    (mlp2): Linear(in_features=256, out_features=128, bias=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:00:48     1/1000    train        0/140         0.1%      1.00E-03    0.00922  48.89370   0.00927
 00:00:51     1/1000     val         1/19          0.1%      1.00E-03    0.01224  63.28495   0.01230
 00:00:51     1/1000    train       10/140         0.1%      1.00E-03    0.01340  44.28060   0.01345
 00:00:54     1/1000    train       20/140         0.1%      1.00E-03    0.00966  40.81613   0.00970
 00:00:55     1/1000     val         3/19          0.1%      1.00E-03    0.01302  73.07397   0.01309
 00:00:58     1/1000    train       30/140         0.1%      1.00E-03    0.01021  43.20053   0.01025
 00:01:00     1/1000     val         5/19          0.1%      1.00E-03    0.01011  60.23571   0.01017
 00:01:00     1/1000    train       40/140         0.1%      1.00E-03    0.00946  48.27754   0.00951
 00:01:02     1/1000    train       50/140         0.1%      1.00E-03    0.01105  53.72746   0.01110
 00:01:04     1/1000     val         7/19          0.1%      1.00E-03    0.01198  60.79267   0.01204
 00:01:05     1/1000    train       60/140         0.1%      1.00E-03    0.00848  56.39250   0.00853
 00:01:07     1/1000     val         9/19          0.2%      1.00E-03    0.01158  41.83398   0.01163
 00:01:07     1/1000    train       70/140         0.2%      1.00E-03    0.01110  56.36428   0.01116
 00:01:10     1/1000    train       80/140         0.2%      1.00E-03    0.01178  53.65845   0.01183
 00:01:12     1/1000     val        11/19          0.2%      1.00E-03    0.00936  73.16890   0.00943
 00:01:14     1/1000    train       90/140         0.2%      1.00E-03    0.01014  56.54412   0.01020
 00:01:16     1/1000     val        13/19          0.2%      1.00E-03    0.01123  40.64305   0.01127
 00:01:16     1/1000    train      100/140         0.2%      1.00E-03    0.00997  62.06654   0.01003
 00:01:18     1/1000    train      110/140         0.2%      1.00E-03    0.01000  60.80259   0.01006
 00:01:19     1/1000     val        15/19          0.2%      1.00E-03    0.01179  61.58796   0.01185
 00:01:21     1/1000    train      120/140         0.2%      1.00E-03    0.01264  63.47161   0.01270
 00:01:22     1/1000     val        17/19          0.2%      1.00E-03    0.01061 108.66141   0.01071
 00:01:23     1/1000    train      130/140         0.2%      1.00E-03    0.01055  60.31354   0.01061
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:01:27     2/1000    train        0/140         0.2%      1.00E-03    0.00967  58.46162   0.00973
 00:01:28     2/1000     val         0/19          0.2%      1.00E-03    0.01042  32.86388   0.01045
 00:01:30     2/1000    train       10/140         0.2%      1.00E-03    0.00828  57.11565   0.00834
 00:01:31     2/1000     val         2/19          0.2%      1.00E-03    0.00999  89.59512   0.01008
 00:01:32     2/1000    train       20/140         0.2%      1.00E-03    0.00936  62.97579   0.00943
 00:01:36     2/1000     val         4/19          0.2%      1.00E-03    0.00958  82.69936   0.00966
 00:01:36     2/1000    train       30/140         0.2%      1.00E-03    0.01140  66.45218   0.01147
 00:01:38     2/1000    train       40/140         0.2%      1.00E-03    0.00840  66.54660   0.00847
 00:01:39     2/1000     val         6/19          0.2%      1.00E-03    0.00951  42.01502   0.00956
 00:01:40     2/1000    train       50/140         0.2%      1.00E-03    0.00936  73.83502   0.00944
 00:01:44     2/1000     val         8/19          0.2%      1.00E-03    0.00991 105.12767   0.01002
 00:01:44     2/1000    train       60/140         0.2%      1.00E-03    0.00773  72.11964   0.00780
 00:01:46     2/1000    train       70/140         0.3%      1.00E-03    0.00876  67.23927   0.00883
 00:01:48     2/1000     val        10/19          0.3%      1.00E-03    0.01340  57.77097   0.01346
 00:01:48     2/1000    train       80/140         0.3%      1.00E-03    0.01011  69.07473   0.01018
 00:01:52     2/1000     val        12/19          0.3%      1.00E-03    0.01734 114.21211   0.01745
 00:01:52     2/1000    train       90/140         0.3%      1.00E-03    0.01082  66.47423   0.01088
 00:01:54     2/1000    train      100/140         0.3%      1.00E-03    0.01048  72.74426   0.01055
 00:01:56     2/1000     val        14/19          0.3%      1.00E-03    0.00861  54.46413   0.00866
 00:01:56     2/1000    train      110/140         0.3%      1.00E-03    0.00915  63.42703   0.00922
 00:01:59     2/1000     val        16/19          0.3%      1.00E-03    0.01083  96.80323   0.01093
 00:01:59     2/1000    train      120/140         0.3%      1.00E-03    0.00956  69.48746   0.00963
 00:02:02     2/1000    train      130/140         0.3%      1.00E-03    0.00938  68.61208   0.00945
 00:02:03     2/1000     val        18/19          0.3%      1.00E-03    0.00873  89.42229   0.00882
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:02:05     3/1000    train        0/140         0.3%      1.00E-03    0.00932  72.73633   0.00939
 00:02:07     3/1000     val         1/19          0.3%      1.00E-03    0.01099  66.16061   0.01106
 00:02:08     3/1000    train       10/140         0.3%      1.00E-03    0.01033  65.04929   0.01039
 00:02:10     3/1000    train       20/140         0.3%      1.00E-03    0.01103  76.13832   0.01111
 00:02:12     3/1000     val         3/19          0.3%      1.00E-03    0.01223 222.51807   0.01245
 00:02:14     3/1000    train       30/140         0.3%      1.00E-03    0.00902  72.42439   0.00909
 00:02:16     3/1000     val         5/19          0.3%      1.00E-03    0.00895  93.21931   0.00905
 00:02:16     3/1000    train       40/140         0.3%      1.00E-03    0.01021  75.19215   0.01029
 00:02:18     3/1000    train       50/140         0.3%      1.00E-03    0.00842  79.35979   0.00850
 00:02:20     3/1000     val         7/19          0.3%      1.00E-03    0.00989  68.86412   0.00996
 00:02:22     3/1000    train       60/140         0.3%      1.00E-03    0.00931  71.17798   0.00938
 00:02:24     3/1000     val         9/19          0.4%      1.00E-03    0.00929  68.87593   0.00936
 00:02:24     3/1000    train       70/140         0.4%      1.00E-03    0.01072  80.92118   0.01081
 00:02:26     3/1000    train       80/140         0.4%      1.00E-03    0.00798  82.44344   0.00807
 00:02:27     3/1000     val        11/19          0.4%      1.00E-03    0.00841  73.31503   0.00848
 00:02:29     3/1000    train       90/140         0.4%      1.00E-03    0.00782  77.23798   0.00790
 00:02:31     3/1000     val        13/19          0.4%      1.00E-03    0.00968  70.05085   0.00975
 00:02:32     3/1000    train      100/140         0.4%      1.00E-03    0.00864  77.59287   0.00871
 00:02:34     3/1000    train      110/140         0.4%      1.00E-03    0.00960  81.27853   0.00968
 00:02:35     3/1000     val        15/19          0.4%      1.00E-03    0.01587 227.60966   0.01610
 00:02:37     3/1000    train      120/140         0.4%      1.00E-03    0.00955  85.24442   0.00964
 00:02:39     3/1000     val        17/19          0.4%      1.00E-03    0.00940 139.11475   0.00953
 00:02:39     3/1000    train      130/140         0.4%      1.00E-03    0.00893  83.70834   0.00902
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:02:43     4/1000    train        0/140         0.4%      1.00E-03    0.00831  83.79979   0.00840
 00:02:44     4/1000     val         0/19          0.4%      1.00E-03    0.01000 113.65341   0.01011
 00:02:46     4/1000    train       10/140         0.4%      1.00E-03    0.00813  81.53720   0.00821
 00:02:48     4/1000     val         2/19          0.4%      1.00E-03    0.00859  90.61835   0.00868
 00:02:48     4/1000    train       20/140         0.4%      1.00E-03    0.00780  82.87192   0.00789
 00:02:52     4/1000     val         4/19          0.4%      1.00E-03    0.01106 124.19839   0.01118
 00:02:52     4/1000    train       30/140         0.4%      1.00E-03    0.00882  86.86459   0.00890
 00:02:54     4/1000    train       40/140         0.4%      1.00E-03    0.00874  81.84664   0.00883
 00:02:56     4/1000     val         6/19          0.4%      1.00E-03    0.01319 129.07050   0.01332
 00:02:57     4/1000    train       50/140         0.4%      1.00E-03    0.00837  80.38120   0.00845
 00:03:00     4/1000     val         8/19          0.4%      1.00E-03    0.00994 146.86086   0.01009
 00:03:00     4/1000    train       60/140         0.4%      1.00E-03    0.00954  90.65057   0.00963
 00:03:02     4/1000    train       70/140         0.5%      1.00E-03    0.00852  85.68632   0.00861
 00:03:03     4/1000     val        10/19          0.5%      1.00E-03    0.00815  78.29270   0.00823
 00:03:04     4/1000    train       80/140         0.5%      1.00E-03    0.00837  95.68506   0.00846
 00:03:08     4/1000     val        12/19          0.5%      1.00E-03    0.01002  86.75361   0.01011
 00:03:08     4/1000    train       90/140         0.5%      1.00E-03    0.00845  80.71014   0.00853
 00:03:10     4/1000    train      100/140         0.5%      1.00E-03    0.00882  87.25511   0.00891
 00:03:12     4/1000     val        14/19          0.5%      1.00E-03    0.00876 104.44075   0.00887
 00:03:13     4/1000    train      110/140         0.5%      1.00E-03    0.00885  86.65439   0.00893
 00:03:16     4/1000     val        16/19          0.5%      1.00E-03    0.01185  31.27295   0.01188
 00:03:16     4/1000    train      120/140         0.5%      1.00E-03    0.00855  92.92000   0.00865
 00:03:18     4/1000    train      130/140         0.5%      1.00E-03    0.00863  91.58197   0.00872
 00:03:19     4/1000     val        18/19          0.5%      1.00E-03    0.00908  58.85459   0.00914
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:03:21     5/1000    train        0/140         0.5%      1.00E-03    0.00846  95.80621   0.00855
 00:03:24     5/1000     val         1/19          0.5%      1.00E-03    0.01186 136.11502   0.01199
 00:03:24     5/1000    train       10/140         0.5%      1.00E-03    0.00859  93.40282   0.00869
 00:03:26     5/1000    train       20/140         0.5%      1.00E-03    0.00965  96.29377   0.00975
 00:03:28     5/1000     val         3/19          0.5%      1.00E-03    0.00932 102.19522   0.00942
 00:03:30     5/1000    train       30/140         0.5%      1.00E-03    0.00735 101.51744   0.00745
 00:03:32     5/1000     val         5/19          0.5%      1.00E-03    0.00774 116.33826   0.00786
 00:03:32     5/1000    train       40/140         0.5%      1.00E-03    0.00863 102.43770   0.00873
 00:03:34     5/1000    train       50/140         0.5%      1.00E-03    0.00755 101.41280   0.00765
 00:03:36     5/1000     val         7/19          0.5%      1.00E-03    0.01153 127.03565   0.01166
 00:03:38     5/1000    train       60/140         0.5%      1.00E-03    0.00915 101.35195   0.00925
 00:03:39     5/1000     val         9/19          0.6%      1.00E-03    0.00883  55.75494   0.00889
 00:03:39     5/1000    train       70/140         0.6%      1.00E-03    0.00813 100.53257   0.00823
 00:03:43     5/1000    train       80/140         0.6%      1.00E-03    0.00694 102.14071   0.00704
 00:03:44     5/1000     val        11/19          0.6%      1.00E-03    0.00908 158.55823   0.00924
 00:03:46     5/1000    train       90/140         0.6%      1.00E-03    0.00727  97.68671   0.00736
 00:03:48     5/1000     val        13/19          0.6%      1.00E-03    0.01633 152.68674   0.01648
 00:03:48     5/1000    train      100/140         0.6%      1.00E-03    0.00699 103.65528   0.00709
 00:03:51     5/1000    train      110/140         0.6%      1.00E-03    0.00819 101.57315   0.00829
 00:03:52     5/1000     val        15/19          0.6%      1.00E-03    0.00865 160.99854   0.00881
 00:03:54     5/1000    train      120/140         0.6%      1.00E-03    0.00663 104.26399   0.00673
 00:03:56     5/1000     val        17/19          0.6%      1.00E-03    0.00705  73.96033   0.00712
 00:03:56     5/1000    train      130/140         0.6%      1.00E-03    0.00815 103.79933   0.00825
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:04:00     6/1000    train        0/140         0.6%      1.00E-03    0.00988  96.82728   0.00997
 00:04:01     6/1000     val         0/19          0.6%      1.00E-03    0.01117 116.76222   0.01129
 00:04:03     6/1000    train       10/140         0.6%      1.00E-03    0.00858 105.00932   0.00868
 00:04:04     6/1000     val         2/19          0.6%      1.00E-03    0.01081 149.08362   0.01096
 00:04:05     6/1000    train       20/140         0.6%      1.00E-03    0.00801 107.98385   0.00812
 00:04:09     6/1000     val         4/19          0.6%      1.00E-03    0.00865 119.58078   0.00877
 00:04:09     6/1000    train       30/140         0.6%      1.00E-03    0.00593 103.24091   0.00604
 00:04:11     6/1000    train       40/140         0.6%      1.00E-03    0.00715 105.63280   0.00725
 00:04:12     6/1000     val         6/19          0.6%      1.00E-03    0.00868  53.42031   0.00873
 00:04:13     6/1000    train       50/140         0.6%      1.00E-03    0.00629 106.17908   0.00639
 00:04:17     6/1000     val         8/19          0.6%      1.00E-03    0.00853  75.37796   0.00860
 00:04:17     6/1000    train       60/140         0.6%      1.00E-03    0.01130 104.88600   0.01140
 00:04:19     6/1000    train       70/140         0.7%      1.00E-03    0.00717 107.17194   0.00728
 00:04:20     6/1000     val        10/19          0.7%      1.00E-03    0.01084 173.30342   0.01102
 00:04:22     6/1000    train       80/140         0.7%      1.00E-03    0.00839 108.62874   0.00850
 00:04:25     6/1000     val        12/19          0.7%      1.00E-03    0.01151 106.26186   0.01162
 00:04:25     6/1000    train       90/140         0.7%      1.00E-03    0.00672 111.19754   0.00684
 00:04:27     6/1000    train      100/140         0.7%      1.00E-03    0.00844 106.48856   0.00855
 00:04:28     6/1000     val        14/19          0.7%      1.00E-03    0.00779 112.25542   0.00791
 00:04:29     6/1000    train      110/140         0.7%      1.00E-03    0.00827 109.27357   0.00838
 00:04:32     6/1000     val        16/19          0.7%      1.00E-03    0.01405 175.70062   0.01423
 00:04:32     6/1000    train      120/140         0.7%      1.00E-03    0.00738 108.20601   0.00749
 00:04:34     6/1000    train      130/140         0.7%      1.00E-03    0.00796 104.08070   0.00806
 00:04:36     6/1000     val        18/19          0.7%      1.00E-03    0.00802  76.20497   0.00810
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:04:37     7/1000    train        0/140         0.7%      1.00E-03    0.00865 111.46014   0.00876
 00:04:41     7/1000     val         1/19          0.7%      1.00E-03    0.01040 103.22482   0.01050
 00:04:41     7/1000    train       10/140         0.7%      1.00E-03    0.00715 111.61417   0.00726
 00:04:43     7/1000    train       20/140         0.7%      1.00E-03    0.00657 106.54231   0.00667
 00:04:45     7/1000     val         3/19          0.7%      1.00E-03    0.00901 113.44630   0.00912
 00:04:47     7/1000    train       30/140         0.7%      1.00E-03    0.00702 108.47285   0.00713
 00:04:48     7/1000     val         5/19          0.7%      1.00E-03    0.00885 124.07019   0.00898
 00:04:48     7/1000    train       40/140         0.7%      1.00E-03    0.00770 113.30688   0.00781
 00:04:51     7/1000    train       50/140         0.7%      1.00E-03    0.00755 102.79326   0.00765
 00:04:53     7/1000     val         7/19          0.7%      1.00E-03    0.01422 155.00471   0.01437
 00:04:55     7/1000    train       60/140         0.7%      1.00E-03    0.01015 105.27257   0.01025
 00:04:57     7/1000     val         9/19          0.8%      1.00E-03    0.01008  95.66589   0.01017
 00:04:57     7/1000    train       70/140         0.8%      1.00E-03    0.00978 107.14840   0.00989
 00:05:00     7/1000    train       80/140         0.8%      1.00E-03    0.00720 105.57855   0.00730
 00:05:01     7/1000     val        11/19          0.8%      1.00E-03    0.00785 130.01151   0.00798
 00:05:03     7/1000    train       90/140         0.8%      1.00E-03    0.00721 104.57416   0.00731
 00:05:05     7/1000     val        13/19          0.8%      1.00E-03    0.01290 119.28644   0.01302
 00:05:05     7/1000    train      100/140         0.8%      1.00E-03    0.00757 101.68844   0.00767
 00:05:07     7/1000    train      110/140         0.8%      1.00E-03    0.00796 111.77499   0.00807
 00:05:08     7/1000     val        15/19          0.8%      1.00E-03    0.00927  82.73488   0.00935
 00:05:11     7/1000    train      120/140         0.8%      1.00E-03    0.00671 110.49854   0.00682
 00:05:12     7/1000     val        17/19          0.8%      1.00E-03    0.00744  79.77527   0.00752
 00:05:13     7/1000    train      130/140         0.8%      1.00E-03    0.00659 104.64622   0.00670
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:05:16     8/1000    train        0/140         0.8%      1.00E-03    0.00839 107.89376   0.00850
 00:05:17     8/1000     val         0/19          0.8%      1.00E-03    0.01104 164.69366   0.01121
 00:05:19     8/1000    train       10/140         0.8%      1.00E-03    0.00664 103.35844   0.00674
 00:05:21     8/1000     val         2/19          0.8%      1.00E-03    0.01163 255.53625   0.01189
 00:05:21     8/1000    train       20/140         0.8%      1.00E-03    0.00668 104.80803   0.00679
 00:05:24     8/1000     val         4/19          0.8%      1.00E-03    0.00740 102.00787   0.00750
 00:05:24     8/1000    train       30/140         0.8%      1.00E-03    0.00760 112.16833   0.00772
 00:05:27     8/1000    train       40/140         0.8%      1.00E-03    0.00803 112.70181   0.00814
 00:05:29     8/1000     val         6/19          0.8%      1.00E-03    0.00853  73.61060   0.00860
 00:05:29     8/1000    train       50/140         0.8%      1.00E-03    0.00692 113.59782   0.00703
 00:05:32     8/1000     val         8/19          0.8%      1.00E-03    0.00774 111.55075   0.00785
 00:05:32     8/1000    train       60/140         0.8%      1.00E-03    0.00792 113.80145   0.00804
 00:05:34     8/1000    train       70/140         0.9%      1.00E-03    0.00644 116.04231   0.00655
 00:05:36     8/1000     val        10/19          0.9%      1.00E-03    0.00843 127.81818   0.00855
 00:05:36     8/1000    train       80/140         0.9%      1.00E-03    0.00826 116.04208   0.00838
 00:05:40     8/1000     val        12/19          0.9%      1.00E-03    0.01320 147.89575   0.01335
 00:05:40     8/1000    train       90/140         0.9%      1.00E-03    0.00713 106.13133   0.00723
 00:05:42     8/1000    train      100/140         0.9%      1.00E-03    0.00723 112.78188   0.00734
 00:05:44     8/1000     val        14/19          0.9%      1.00E-03    0.00867 131.93388   0.00881
 00:05:45     8/1000    train      110/140         0.9%      1.00E-03    0.01060 115.10710   0.01071
 00:05:48     8/1000     val        16/19          0.9%      1.00E-03    0.00926 105.63874   0.00937
 00:05:48     8/1000    train      120/140         0.9%      1.00E-03    0.00786 112.15135   0.00797
 00:05:50     8/1000    train      130/140         0.9%      1.00E-03    0.00805 114.88606   0.00817
 00:05:52     8/1000     val        18/19          0.9%      1.00E-03    0.00705 124.71904   0.00718
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:05:53     9/1000    train        0/140         0.9%      1.00E-03    0.00819 112.17053   0.00830
 00:05:57     9/1000     val         1/19          0.9%      1.00E-03    0.00906 110.03214   0.00917
 00:05:57     9/1000    train       10/140         0.9%      1.00E-03    0.00765 113.47116   0.00776
 00:05:59     9/1000    train       20/140         0.9%      1.00E-03    0.00637 108.85260   0.00648
 00:06:00     9/1000     val         3/19          0.9%      1.00E-03    0.00914 149.19128   0.00929
 00:06:02     9/1000    train       30/140         0.9%      1.00E-03    0.00687 114.90516   0.00698
 00:06:04     9/1000     val         5/19          0.9%      1.00E-03    0.00810 164.89612   0.00827
 00:06:04     9/1000    train       40/140         0.9%      1.00E-03    0.00648 108.83097   0.00659
 00:06:07     9/1000    train       50/140         0.9%      1.00E-03    0.00689 109.81646   0.00700
 00:06:08     9/1000     val         7/19          0.9%      1.00E-03    0.00886  89.83864   0.00895
 00:06:10     9/1000    train       60/140         0.9%      1.00E-03    0.00862 114.32322   0.00873
 00:06:12     9/1000     val         9/19          1.0%      1.00E-03    0.01799 221.44427   0.01821
 00:06:12     9/1000    train       70/140         1.0%      1.00E-03    0.00704 107.91808   0.00714
 00:06:15     9/1000    train       80/140         1.0%      1.00E-03    0.00746 119.18138   0.00758
 00:06:17     9/1000     val        11/19          1.0%      1.00E-03    0.01113 224.76123   0.01136
 00:06:18     9/1000    train       90/140         1.0%      1.00E-03    0.00617 107.43251   0.00627
 00:06:20     9/1000     val        13/19          1.0%      1.00E-03    0.00856 113.02951   0.00867
 00:06:20     9/1000    train      100/140         1.0%      1.00E-03    0.00653 112.27660   0.00664
 00:06:23     9/1000    train      110/140         1.0%      1.00E-03    0.00675 112.46472   0.00686
 00:06:25     9/1000     val        15/19          1.0%      1.00E-03    0.00876 131.36960   0.00889
 00:06:27     9/1000    train      120/140         1.0%      1.00E-03    0.00774 106.77400   0.00785
 00:06:28     9/1000     val        17/19          1.0%      1.00E-03    0.00604  67.57666   0.00611
 00:06:28     9/1000    train      130/140         1.0%      1.00E-03    0.00923 106.69957   0.00933
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:06:31    10/1000    train        0/140         1.0%      1.00E-03    0.00713 106.26051   0.00724
 00:06:33    10/1000     val         0/19          1.0%      1.00E-03    0.01660 295.84674   0.01690
Visualizing ...
Generating html visualization ...
DONE
 00:06:44    10/1000    train       10/140         1.0%      1.00E-03    0.00686 102.81718   0.00696
 00:06:46    10/1000     val         2/19          1.0%      1.00E-03    0.02979 348.60168   0.03014
 00:06:46    10/1000    train       20/140         1.0%      1.00E-03    0.00827 110.45850   0.00838
 00:06:49    10/1000     val         4/19          1.0%      1.00E-03    0.01366 126.34289   0.01379
 00:06:49    10/1000    train       30/140         1.0%      1.00E-03    0.00953 103.59801   0.00963
